step,N,a,z,Phi,dot_Phi,rho_b,rho_c,rho_r,V,H_dimensionless
362.0,-1.1900000000000386,0.3042212640666923,2.287081207383245,0.0,0.0,5.327488985101916,26.637444925509605,0.031521400302129035,0.69991,3.3013313128147583
363.0,-1.1850000000000387,0.3057461794986999,2.2706868214660787,0.0,0.0,5.24817300736133,26.24086503680667,0.030897234757755812,0.69991,3.2771860530504804
364.0,-1.1800000000000388,0.3072787386011193,2.2543742028897973,0.0,0.0,5.170037890687286,25.850189453436453,0.0302854285192208,0.69991,3.2532252085503783
365.0,-1.175000000000039,0.30881897968800787,2.238142943838086,0.0,0.0,5.093066054348914,25.465330271744595,0.02968573685587173,0.69991,3.229447427602715
366.0,-1.170000000000039,0.3103669412654729,2.2219926385286257,0.0,0.0,5.017240179358326,25.08620089679165,0.029097919883047905,0.69991,3.2058513687751766
367.0,-1.1650000000000391,0.3119226620326346,2.20592288320294,0.0,0.0,4.942543204573768,24.712716022868864,0.028521742466123177,0.69991,3.1824357008382096
368.0,-1.1600000000000392,0.313486180882593,2.1899332761163097,0.0,0.0,4.8689583228608,24.344791614304025,0.027956974126448934,0.69991,3.1591991026889117
369.0,-1.1550000000000393,0.31505753690340094,2.174023417527725,0.0,0.0,4.796468977310613,23.982344886553086,0.02740338894915957,0.69991,3.136140263275484
370.0,-1.1500000000000394,0.31663676937904073,2.1581929096898924,0.0,0.0,4.725058857514653,23.625294287573286,0.02686076549280354,0.69991,3.113257881522224
371.0,-1.1450000000000395,0.3182239177904065,2.1424413568392913,0.0,0.0,4.654711895894717,23.273559479473608,0.026328886700763807,0.69991,3.0905506662550764
372.0,-1.1400000000000396,0.31981902181629124,2.1267683651862797,0.0,0.0,4.585412264087676,22.9270613204384,0.025807539814432328,0.69991,3.06801733612771
373.0,-1.1350000000000398,0.3214221213343786,2.111173542905251,0.0,0.0,4.5171443693840265,22.58572184692015,0.025296516288103747,0.69991,3.045656619548144
374.0,-1.1300000000000399,0.32303325642224007,2.095656500124835,0.0,0.0,4.449892851219466,22.249464256097344,0.02479561170555435,0.69991,3.023467254605897
375.0,-1.12500000000004,0.32465246735833675,2.0802168489181545,0.0,0.0,4.3836425777187,21.918212888593516,0.024304625698272846,0.69991,3.00144798899967
376.0,-1.12000000000004,0.3262797946230264,2.0648542032931245,0.0,0.0,4.318378642290709,21.59189321145356,0.023823361865310283,0.69991,2.979597579965544
377.0,-1.1150000000000402,0.3279152788995754,2.0495681791828058,0.0,0.0,4.254086360274699,21.270431801373512,0.023351627694717065,0.69991,2.9579147942057045
378.0,-1.1100000000000403,0.3295589610751758,2.034358394435798,0.0,0.0,4.1907512656359955,20.953756328179992,0.02288923448653559,0.69991,2.9363984078176744
379.0,-1.1050000000000404,0.3312108822419676,2.0192244688066907,0.0,0.0,4.128359107711119,20.64179553855561,0.02243599727731777,0.69991,2.9150472062240573
380.0,-1.1000000000000405,0.33287108369806606,2.004166023946555,0.0,0.0,4.066895848001329,20.334479240006658,0.021991734766137156,0.69991,2.893859984102786
381.0,-1.0950000000000406,0.334539606948594,1.989182683393485,0.0,0.0,4.006347657013904,20.03173828506953,0.021556269242066183,0.69991,2.8728355453178716
382.0,-1.0900000000000407,0.33621649370671963,1.9742740725631864,0.0,0.0,3.9467009111504416,19.73350455575222,0.02112942651308941,0.69991,2.8519727028506514
383.0,-1.0850000000000408,0.3379017858946992,1.9594398187396127,0.0,0.0,3.887942189641499,19.439710948207505,0.0207110358364244,0.69991,2.831270278731523
384.0,-1.080000000000041,0.33959552564492523,1.9446795510656445,0.0,0.0,3.8300582715268576,19.1502913576343,0.020300929850222322,0.69991,2.8107271039721717
385.0,-1.075000000000041,0.34129775530097967,1.929992900533822,0.0,0.0,3.773036132680753,18.865180663403773,0.019898944506620986,0.69991,2.790342018498279
386.0,-1.0700000000000411,0.34300851741869254,1.9153794999771168,0.0,0.0,3.7168629428813915,18.58431471440697,0.019504919006123514,0.69991,2.7701138710827085
387.0,-1.0650000000000412,0.34472785476720597,1.9008389840597535,0.0,0.0,3.6615260629240973,18.307630314620496,0.019118695733276386,0.69991,2.7500415192791707
388.0,-1.0600000000000414,0.34645581033004313,1.8863709892680776,0.0,0.0,3.607013041777436,18.03506520888719,0.018740120193621174,0.69991,2.7301238293563563
389.0,-1.0550000000000415,0.3481924273061831,1.8719751539014653,0.0,0.0,3.5533116137816814,17.766558068908417,0.018369040951894684,0.69991,2.710359676232535
390.0,-1.0500000000000416,0.3499377491111408,1.8576511180632829,0.0,0.0,3.5004096958889903,17.502048479444962,0.01800530957145284,0.69991,2.6907479434106176
391.0,-1.0450000000000417,0.3516918193780522,1.8433985236518877,0.0,0.0,3.448295384944666,17.24147692472334,0.017648780554894043,0.69991,2.671287522913679
392.0,-1.0400000000000418,0.3534546819587654,1.8292170143516775,0.0,0.0,3.3969569550088963,16.984784775044492,0.017299311285858272,0.69991,2.6519773152209303
393.0,-1.0350000000000419,0.35522638092493664,1.8151062356241816,0.0,0.0,3.34638285471837,16.731914273591862,0.01695676197197864,0.69991,2.632816229204146
394.0,-1.030000000000042,0.3570069605691324,1.8010658346991968,0.0,0.0,3.296561704687171,16.482808523435867,0.01662099558896258,0.69991,2.613803182064531
395.0,-1.025000000000042,0.3587964654059365,1.787095460565968,0.0,0.0,3.2474822949463666,16.237411474731847,0.016291877825780305,0.69991,2.5949370992700374
396.0,-1.0200000000000422,0.3605949401730631,1.773194763964415,0.0,0.0,3.1991335824217195,15.995667912108612,0.015969277030938606,0.69991,2.576216914493114
397.0,-1.0150000000000423,0.362402429832475,1.759363397376398,0.0,0.0,3.1515046884489486,15.757523442244755,0.015653064159818493,0.69991,2.5576415695488897
398.0,-1.0100000000000424,0.3642189795715079,1.7456010150170327,0.0,0.0,3.104584896325983,15.522924481629927,0.015343112723055635,0.69991,2.5392100143337863
399.0,-1.0050000000000425,0.3660446348039998,1.7319072728260432,0.0,0.0,3.0583636489016595,15.29181824450831,0.01503929873594292,0.69991,2.520921206764563
400.0,-1.0000000000000426,0.3678794411714266,1.7182818284591614,0.0,0.0,3.0128305462003193,15.06415273100161,0.014741500668834928,0.69991,2.5027741127177765
401.0,-0.9950000000000426,0.3697234445440432,1.7047243412795674,0.0,0.0,2.9679753430817692,14.83987671540886,0.014449599398534442,0.69991,2.484767705969659
402.0,-0.9900000000000426,0.37157669102202984,1.691234472349377,0.0,0.0,2.923787946936082,14.618939734680422,0.01416347816064159,0.69991,2.466900968136415
403.0,-0.9850000000000426,0.373439226936645,1.677811884421164,0.0,0.0,2.880258415412716,14.401292077063593,0.013883022502846527,0.69991,2.449172888614927
404.0,-0.9800000000000426,0.37531109885138353,1.664456241929531,0.0,0.0,2.837376954183446,14.18688477091724,0.013608120239146978,0.69991,2.431582464523863
405.0,-0.9750000000000426,0.37719235356314085,1.6511672109827198,0.0,0.0,2.795133914738595,13.975669573692986,0.01333866140497235,0.69991,2.4141287006451937
406.0,-0.9700000000000426,0.3790830381033827,1.637944459354265,0.0,0.0,2.753519792216083,13.767598961080425,0.013074538213196435,0.69991,2.396810609366101
407.0,-0.9650000000000426,0.380983199739321,1.624787656474687,0.0,0.0,2.7125252232627886,13.562626116313954,0.012815645011021115,0.69991,2.3796272106212886
408.0,-0.9600000000000426,0.3828928859750957,1.6116964734232293,0.0,0.0,2.6721409839277586,13.360704919638804,0.012561878237713849,0.69991,2.3625775318356768
409.0,-0.9550000000000426,0.38481214455296214,1.5986705829196324,0.0,0.0,2.632357987586778,13.161789937933902,0.012313136383181987,0.69991,2.345660607867491
410.0,-0.9500000000000426,0.38674102345448474,1.585709659315956,0.0,0.0,2.593167282897842,12.965836414489221,0.012069319947367381,0.69991,2.3288754809517282
411.0,-0.9450000000000426,0.38867957090173644,1.5728133785884357,0.0,0.0,2.5545600517870657,12.77280025893534,0.011830331400445043,0.69991,2.3122212006440077
412.0,-0.9400000000000426,0.3906278353585045,1.5599814183293805,0.0,0.0,2.5165276074645817,12.582638037322921,0.011596075143809906,0.69991,2.2956968237647954
413.0,-0.9350000000000426,0.39258586553150165,1.5472134577391161,0.0,0.0,2.479061392469974,12.395306962349881,0.011366457471836112,0.69991,2.279301414344001
414.0,-0.9300000000000426,0.3945537103715843,1.5345091776179625,0.0,0.0,2.442152976746814,12.210764883734083,0.01114138653439351,0.69991,2.263034043565945
415.0,-0.9250000000000426,0.39653141907497597,1.5218682603582554,0.0,0.0,2.405794055745863,12.028970278729327,0.010920772300106383,0.69991,2.246893789714688
416.0,-0.9200000000000426,0.3985190410844972,1.5092903899364045,0.0,0.0,2.369976448556512,11.849882242782572,0.010704526520339692,0.69991,2.230879738119727
417.0,-0.9150000000000426,0.40051662609080174,1.4967752519049946,0.0,0.0,2.3346920960660436,11.67346048033023,0.01049256269389845,0.69991,2.214990981102043
418.0,-0.9100000000000426,0.40252422403361887,1.4843225333849221,0.0,0.0,2.2999330591462974,11.499665295731498,0.010284796032426087,0.69991,2.1992266179205076
419.0,-0.9050000000000425,0.4045418851030016,1.4719319230575767,0.0,0.0,2.2656915168673324,11.328457584336673,0.010081143426487981,0.69991,2.183585754718638
420.0,-0.9000000000000425,0.4065696597405818,1.4596031111570547,0.0,0.0,2.231959764737685,11.159798823688435,0.009881523412326574,0.69991,2.168067504471701
421.0,-0.8950000000000425,0.40860759864083107,1.4473357894624153,0.0,0.0,2.1987302129708253,10.993651064854136,0.00968585613927478,0.69991,2.152670986934157
422.0,-0.8900000000000425,0.410655752752328,1.4351296512899783,0.0,0.0,2.165995384777424,10.829976923887129,0.009494063337814662,0.69991,2.1373953285874507
423.0,-0.8850000000000425,0.4127141732790321,1.4229843914856533,0.0,0.0,2.1337479146830427,10.668739573415221,0.009306068288268571,0.69991,2.1222396625881292
424.0,-0.8800000000000425,0.4147829116815637,1.4108997064173123,0.0,0.0,2.1019805468708714,10.509902734354364,0.009121795790110257,0.69991,2.1072031287163044
425.0,-0.8750000000000425,0.4168620196784907,1.3988752939671998,0.0,0.0,2.070686133549139,10.353430667745702,0.00894117213188366,0.69991,2.0922848733244335
426.0,-0.8700000000000425,0.4189515492476212,1.3869108535243782,0.0,0.0,2.0398576333428298,10.199288166714155,0.008764125061717334,0.69991,2.077484049286436
427.0,-0.8650000000000425,0.42105155262730326,1.3750060859772129,0.0,0.0,2.0094881097093444,10.047440548546728,0.008590583758422749,0.69991,2.0627998159471264
428.0,-0.8600000000000425,0.42316208231773084,1.3631606937058955,0.0,0.0,1.979570729377749,9.89785364688875,0.00842047880316486,0.69991,2.0482313390719695
429.0,-0.8550000000000425,0.42528319108225604,1.351374380575002,0.0,0.0,1.9500987608112594,9.750493804056303,0.00825374215169365,0.69991,2.033777790797154
430.0,-0.8500000000000425,0.4274149319487085,1.3396468519260902,0.0,0.0,1.9210655726926185,9.605327863463097,0.008090307107125529,0.69991,2.019438349579972
431.0,-0.8450000000000425,0.4295573582107209,1.3279778145703336,0.0,0.0,1.8924646324320202,9.462323162160105,0.00793010829326368,0.69991,2.0052122001495163
432.0,-0.8400000000000425,0.43171052342906135,1.31636697678119,0.0,0.0,1.8642895046972503,9.321447523486256,0.007773081628446724,0.69991,1.9910985334576783
433.0,-0.8350000000000425,0.43387448143297247,1.3048140482871102,0.0,0.0,1.8365338499657093,9.182669249828551,0.007619164299915185,0.69991,1.977096546630452
434.0,-0.8300000000000425,0.43604928632151707,1.2933187402642803,0.0,0.0,1.8091914230979929,9.04595711548997,0.00746829473868556,0.69991,1.9632054429195336
435.0,-0.8250000000000425,0.43823499246493064,1.2818807653294004,0.0,0.0,1.7822560719327092,8.91128035966355,0.007320412594921899,0.69991,1.949424431654224
436.0,-0.8200000000000425,0.44043165450598054,1.2704998375325025,0.0,0.0,1.7557217359022168,8.77860867951109,0.00717545871379507,0.69991,1.9357527281936175
437.0,-0.8150000000000425,0.4426393273613323,1.2591756723497975,0.0,0.0,1.7295824446689716,8.647912223344864,0.007033375111820034,0.69991,1.9221895538790874
438.0,-0.8100000000000425,0.44485806622292223,1.2479079866765668,0.0,0.0,1.7038323167821752,8.519161583910881,0.0068941049536616825,0.69991,1.9087341359870522
439.0,-0.8050000000000425,0.4470879265593375,1.236696498820082,0.0,0.0,1.6784655583544237,8.392327791772123,0.006757592529399943,0.69991,1.8953857076820315
440.0,-0.8000000000000425,0.4493289641172025,1.225540928492562,0.0,0.0,1.6534764617580588,8.2673823087903,0.006623783232245068,0.69991,1.8821435079699778
441.0,-0.7950000000000425,0.45158123492257307,1.2144409968041683,0.0,0.0,1.628859404340928,8.144297021704645,0.006492623536694195,0.69991,1.86900678165189
442.0,-0.7900000000000424,0.45384479528233657,1.2033964262560302,0.0,0.0,1.6046088471612627,8.023044235806319,0.006364060977120424,0.69991,1.8559747792776984
443.0,-0.7850000000000424,0.4561197017856199,1.1924069407333087,0.0,0.0,1.5807193337413947,7.903596668706979,0.006238044126785877,0.69991,1.8430467571004232
444.0,-0.7800000000000424,0.4584060113052041,1.1814722654982939,0.0,0.0,1.5571854888400243,7.7859274442001265,0.006114522577270309,0.69991,1.8302219770306027
445.0,-0.7750000000000424,0.46070378099894627,1.1705921271835344,0.0,0.0,1.534002017242769,7.670010086213851,0.0059934469183070705,0.69991,1.8174997065909828
446.0,-0.7700000000000424,0.4630130683112084,1.1597662537850066,0.0,0.0,1.511163702570718,7.555818512853596,0.005874768718018345,0.69991,1.8048792188714764
447.0,-0.7650000000000424,0.46533393097429365,1.1489943746553113,0.0,0.0,1.4886654061067248,7.44332703053363,0.005758440503541749,0.69991,1.792359792484375
448.0,-0.7600000000000424,0.4676664270098894,1.138276220496909,0.0,0.0,1.4665020656391736,7.332510328195874,0.005644415742040555,0.69991,1.7799407115198238
449.0,-0.7550000000000424,0.47001061473051803,1.1276115233553883,0.0,0.0,1.4446686943229614,7.223343471614813,0.005532648822089934,0.69991,1.7676212655015462
450.0,-0.7500000000000424,0.47236655274099465,1.1170000166127645,0.0,0.0,1.4231603795574357,7.115801897787184,0.005423095035431783,0.69991,1.7554007493428248
451.0,-0.7450000000000424,0.4747342999398923,1.1064414349808165,0.0,0.0,1.4019722818810398,7.009861409405205,0.00531571055909082,0.69991,1.7432784633027254
452.0,-0.7400000000000424,0.4771139155210142,1.0959355144944531,0.0,0.0,1.3810996338824126,6.905498169412068,0.005210452437844813,0.69991,1.7312537129425722
453.0,-0.7350000000000424,0.47950545897487373,1.0854819925051165,0.0,0.0,1.3605377391277012,6.802688695638511,0.0051072785670419184,0.69991,1.7193258090826622
454.0,-0.7300000000000424,0.481908990090182,1.0750806076742108,0.0,0.0,1.3402819711038436,6.7014098555192225,0.0050061476757582565,0.69991,1.7074940677592239
455.0,-0.7250000000000424,0.4843245689553419,1.0647310999665742,0.0,0.0,1.3203277721775837,6.601638860887923,0.004907019310288994,0.69991,1.6957578101816109
456.0,-0.7200000000000424,0.48675225595995103,1.0544332106439747,0.0,0.0,1.3006706525699845,6.503353262849926,0.00480985381796632,0.69991,1.684116362689732
457.0,-0.7150000000000424,0.4891921117963108,1.0441866822586436,0.0,0.0,1.281306189346209,6.406530946731048,0.004714612331297855,0.69991,1.6725690567117155
458.0,-0.7100000000000424,0.4916441974609443,1.0339912586468367,0.0,0.0,1.2622300254203411,6.311150127101708,0.004621256752419131,0.69991,1.6611152287218036
459.0,-0.7050000000000424,0.49410857425612076,1.0238466849224332,0.0,0.0,1.243437868575023,6.217189342875117,0.004529749737853941,0.69991,1.6497542201984707
460.0,-0.7000000000000424,0.4965853037913885,1.013752707470562,0.0,0.0,1.2249254904956879,6.1246274524784425,0.004440054683576447,0.69991,1.638485377582775
461.0,-0.6950000000000424,0.4990744479851148,1.00370907394126,0.0,0.0,1.206688725819172,6.0334436290958635,0.0043521357103690865,0.69991,1.627308052236925
462.0,-0.6900000000000424,0.5015760690660342,0.9937155332431669,0.0,0.0,1.18872347119649,5.943617355982453,0.004265957649470403,0.69991,1.6162216004030732
463.0,-0.6850000000000424,0.5040902295748042,0.9837718355372438,0.0,0.0,1.1710256843695632,5.8551284218478195,0.004181486028507074,0.69991,1.605225383162324
464.0,-0.6800000000000423,0.5066169923655681,0.9738777322305314,0.0,0.0,1.1535913832616962,5.767956916308484,0.004098687057704503,0.69991,1.594318766393961
465.0,-0.6750000000000423,0.5091564206075276,0.9640329759699302,0.0,0.0,1.1364166450815913,5.68208322540796,0.004017527616370457,0.69991,1.5835011207348861
466.0,-0.6700000000000423,0.5117085777865208,0.9542373206360224,0.0,0.0,1.119497605440705,5.5974880272035294,0.003937975239646351,0.69991,1.572771821539272
467.0,-0.6650000000000423,0.5142735277066102,0.9444905213369135,0.0,0.0,1.1028304574837438,5.514152287418723,0.003859998105520869,0.69991,1.5621302488384239
468.0,-0.6600000000000423,0.5168513344916773,0.9347923344021136,0.0,0.0,1.0864114510321052,5.4320572551605295,0.0037835650221007358,0.69991,1.5515757873008476
469.0,-0.6550000000000423,0.5194420625870262,0.925142517376444,0.0,0.0,1.0702368917400726,5.3511844587003665,0.003708645415133545,0.69991,1.5411078261925275
470.0,-0.6500000000000423,0.522045776760994,0.915540829013977,0.0,0.0,1.0543031402635716,5.2715157013178615,0.00363520931577765,0.69991,1.5307257593374033
471.0,-0.6450000000000423,0.5246625421065707,0.9059870292720031,0.0,0.0,1.038606611441302,5.193033057206513,0.003563227348614227,0.69991,1.5204289850780524
472.0,-0.6400000000000423,0.5272924240430262,0.8964808793050316,0.0,0.0,1.0231437734880615,5.115718867440311,0.003492670719896716,0.69991,1.5102169062365698
473.0,-0.6350000000000423,0.5299354883175461,0.8870221414588175,0.0,0.0,1.0079111472000792,5.0395557360004,0.003423511206032939,0.69991,1.5000889300756486
474.0,-0.6300000000000423,0.5325918010068746,0.8776105792644227,0.0,0.0,0.9929053051721803,4.964526525860905,0.003355721142295287,0.69991,1.4900444682598548
475.0,-0.6250000000000423,0.5352614285189676,0.8682459574323014,0.0,0.0,0.978122871026605,4.890614355133028,0.0032892734117544583,0.69991,1.4800829368170991
476.0,-0.6200000000000423,0.5379444375946517,0.8589280418464207,0.0,0.0,0.9635605186533094,4.81780259326655,0.003224141434432327,0.69991,1.4702037561003
477.0,-0.6150000000000423,0.5406408953092937,0.8496565995584053,0.0,0.0,0.949214971461577,4.746074857307888,0.0031602991566695975,0.69991,1.4604063507492397
478.0,-0.6100000000000423,0.5433508690744768,0.8404313987817151,0.0,0.0,0.9350830016427716,4.675415008213861,0.0030977210407039917,0.69991,1.4506901496526101
479.0,-0.6050000000000423,0.5460744266396863,0.8312522088858507,0.0,0.0,0.9211614294440671,4.605807147220339,0.0030363820544548055,0.69991,1.441054585910247
480.0,-0.6000000000000423,0.5488116360940032,0.8221188003905862,0.0,0.0,0.9074471224529894,4.53723561226495,0.0029762576615097415,0.69991,1.4314990967955525
481.0,-0.5950000000000423,0.5515625658678065,0.8130309449602331,0.0,0.0,0.8939369948926105,4.469684974463055,0.0029173238113100177,0.69991,1.4220231237181031
482.0,-0.5900000000000423,0.5543272847344836,0.8039884153979333,0.0,0.0,0.8806280069272354,4.40314003463618,0.002859556929529823,0.69991,1.4126261121864419
483.0,-0.5850000000000423,0.5571058618121504,0.7949909856399759,0.0,0.0,0.867517163978427,4.337585819892138,0.0028029339086462724,0.69991,1.4033075117710552
484.0,-0.5800000000000423,0.5598983665653784,0.7860384307501489,0.0,0.0,0.8546015160512125,4.273007580256065,0.002747432098696091,0.69991,1.3940667760675327
485.0,-0.5750000000000423,0.5627048688069319,0.7771305269141133,0.0,0.0,0.8418781570703223,4.209390785351615,0.002693029298215324,0.69991,1.384903362659907
486.0,-0.5700000000000423,0.5655254386995132,0.7682670514338099,0.0,0.0,0.8293442242263113,4.146721121131559,0.0026397037453584583,0.69991,1.3758167330841742
487.0,-0.5650000000000422,0.5683601467575164,0.7594477827218895,0.0,0.0,0.8169968973314139,4.084984486657072,0.002587434109193392,0.69991,1.3668063527919965
488.0,-0.5600000000000422,0.5712090638487908,0.7506725002961749,0.0,0.0,0.8048333981849906,4.0241669909249556,0.0025361994811687783,0.69991,1.3578716911145807
489.0,-0.5550000000000422,0.5740722611964117,0.7419409847741492,0.0,0.0,0.7928509899484205,3.9642549497421053,0.0024859793667503247,0.69991,1.349012221226736
490.0,-0.5500000000000422,0.5769498103804623,0.7332530178674683,0.0,0.0,0.7810469765293017,3.9052348826465106,0.0024367536772227083,0.69991,1.3402274201111086
491.0,-0.5450000000000422,0.5798417833398218,0.7246083823765084,0.0,0.0,0.7694187019748183,3.847093509874094,0.0023885027216538203,0.69991,1.3315167685225957
492.0,-0.5400000000000422,0.5827482523739651,0.7160068621849307,0.0,0.0,0.7579635498741409,3.789817749370707,0.0023412071990181306,0.69991,1.322879750952931
493.0,-0.5350000000000422,0.5856692901447691,0.7074482422542836,0.0,0.0,0.7466789427697222,3.733394713848613,0.0022948481904760207,0.69991,1.3143158555954515
494.0,-0.5300000000000422,0.5886049696783303,0.6989323086186225,0.0,0.0,0.7355623415773586,3.677811707886795,0.0022494071518059963,0.69991,1.305824574310036
495.0,-0.5250000000000422,0.5915553643667901,0.6904588483791627,0.0,0.0,0.7246112450148853,3.623056225074429,0.0022048659059867495,0.69991,1.2974054025882196
496.0,-0.5200000000000422,0.5945205479701693,0.6820276496989572,0.0,0.0,0.7138231890393777,3.569115945196891,0.0021612066359261097,0.69991,1.2890578395184853
497.0,-0.5150000000000422,0.5975005946182123,0.6736385017976001,0.0,0.0,0.703195746292731,3.5159787314636572,0.002118411877333969,0.69991,1.2807813877517276
498.0,-0.5100000000000422,0.6004955788122406,0.6652911949459566,0.0,0.0,0.6927265255554942,3.463632627777473,0.0020764645117363326,0.69991,1.2725755534668926
499.0,-0.5050000000000422,0.6035055754270151,0.6569855204609205,0.0,0.0,0.6824131712088362,3.4120658560441828,0.002035347759627701,0.69991,1.264439846336794
500.0,-0.5000000000000422,0.6065306597126079,0.6487212707001975,0.0,0.0,0.6722533627045211,3.3612668135226076,0.0019950451737590445,0.69991,1.2563737794941026
501.0,-0.4950000000000422,0.6095709072962836,0.6404982390571132,0.0,0.0,0.6622448140427755,3.3112240702138793,0.0019555406325586847,0.69991,1.2483768694975106
502.0,-0.4900000000000422,0.6126263941843902,0.6323162199554477,0.0,0.0,0.6523852732579284,3.261926366289644,0.0019168183336834503,0.69991,1.2404486362980742
503.0,-0.4850000000000422,0.6156971967642592,0.6241750088442979,0.0,0.0,0.64267252191171,3.2133626095585517,0.0018788627876975285,0.69991,1.2325886032057303
504.0,-0.48000000000004217,0.6187833918061147,0.6160744021929616,0.0,0.0,0.6331043745940932,3.1655218729704675,0.0018416588118764859,0.69991,1.2247962968559898
505.0,-0.47500000000004217,0.6218850564649938,0.6080141974858508,0.0,0.0,0.6236786784315674,3.118393392157839,0.0018051915241339743,0.69991,1.217071247176809
506.0,-0.47000000000004216,0.6250022682826745,0.5999941932174278,0.0,0.0,0.6143933126027331,3.071966563013667,0.0017694463370686996,0.69991,1.2094129873556385
507.0,-0.46500000000004216,0.6281351051896144,0.5920141888871682,0.0,0.0,0.6052461878611075,3.0262309393055387,0.0017344089521292654,0.69991,1.2018210538066494
508.0,-0.46000000000004215,0.6312836455068993,0.5840739849945487,0.0,0.0,0.5962352460650358,2.98117623032518,0.0017000653538945627,0.69991,1.1942949861381416
509.0,-0.45500000000004215,0.6344479679482015,0.5761733830340576,0.0,0.0,0.5873584597146003,2.936792298573003,0.0016664018044674142,0.69991,1.1868343271201294
510.0,-0.45000000000004214,0.6376281516217465,0.5683121854902349,0.0,0.0,0.5786138314954249,2.8930691574771257,0.0016334048379792322,0.69991,1.1794386226521116
511.0,-0.44500000000004214,0.6408242760322918,0.5604901958327326,0.0,0.0,0.5699993938292701,2.8499969691463516,0.0016010612552034918,0.69991,1.1721074217310212
512.0,-0.44000000000004214,0.6440364210831142,0.5527072185114015,0.0,0.0,0.5615132084313204,2.8075660421566027,0.001569358118275864,0.69991,1.1648402764193608
513.0,-0.43500000000004213,0.6472646670780073,0.5449630589514034,0.0,0.0,0.5531533658740613,2.7657668293703073,0.0015382827455188983,0.69991,1.157636741813523
514.0,-0.4300000000000421,0.6505090947232891,0.5372575235483463,0.0,0.0,0.5449179851576508,2.724589925788255,0.0015078227063691817,0.69991,1.1504963760122955
515.0,-0.4250000000000421,0.6537697851298198,0.5295904196634431,0.0,0.0,0.536805213286686,2.684026066433431,0.0014779658164049481,0.69991,1.1434187400855562
516.0,-0.4200000000000421,0.6570468198150291,0.5219615556186978,0.0,0.0,0.5288132248532714,2.6440661242663586,0.001448700132472147,0.69991,1.1364033980431572
517.0,-0.4150000000000421,0.6603402807049551,0.5143707406921121,0.0,0.0,0.5209402216262947,2.6047011081314753,0.0014200139479070228,0.69991,1.1294499168039984
518.0,-0.4100000000000421,0.6636502501362914,0.506817785112917,0.0,0.0,0.5131844321468169,2.565922160734086,0.0013918957878532928,0.69991,1.1225578661652973
519.0,-0.4050000000000421,0.6669768108584463,0.4993025000568301,0.0,0.0,0.5055441113294864,2.527720556647434,0.0013643344046720524,0.69991,1.1157268187720495
520.0,-0.4000000000000421,0.6703200460356111,0.49182469764133296,0.0,0.0,0.49801754006988813,2.490087700349443,0.001337318773442569,0.69991,1.108956350086689
521.0,-0.3950000000000421,0.6736800392488392,0.4843841909209765,0.0,0.0,0.49060302485773716,2.453015124288688,0.0013108380875521666,0.69991,1.1022460383589467
522.0,-0.3900000000000421,0.6770568744981362,0.47698079388270465,0.0,0.0,0.4832988973958319,2.4164944869791616,0.0012848817543734375,0.69991,1.0955954645959076
523.0,-0.3850000000000421,0.680450636204559,0.4696143214412061,0.0,0.0,0.4761035142246802,2.3805175711234035,0.0012594393910270493,0.69991,1.0890042125322734
524.0,-0.3800000000000421,0.6838614092123271,0.4622845894342862,0.0,0.0,0.4690152563527144,2.3450762817635744,0.001234500820228455,0.69991,1.08247186860083
525.0,-0.3750000000000421,0.6872892787909433,0.45499141461826254,0.0,0.0,0.46203252889201074,2.310162644460056,0.0012100560662168434,0.69991,1.0759980219031204
526.0,-0.3700000000000421,0.6907343306373256,0.4477346146633854,0.0,0.0,0.4551537606994333,2.2757688034971686,0.001186095350764702,0.69991,1.0695822641803305
527.0,-0.36500000000004207,0.6941966508779496,0.44051400814927777,0.0,0.0,0.44837740402312004,2.2418870201156023,0.0011626090892663957,0.69991,1.0632241897843855
528.0,-0.36000000000004206,0.6976763260710017,0.4333294145604005,0.0,0.0,0.44170193415423215,2.208509670771163,0.001139587886904196,0.69991,1.056923395649262
529.0,-0.35500000000004206,0.7011734432085429,0.42618065428154006,0.0,0.0,0.43512584908388807,2.1756292454194424,0.0011170225348902296,0.69991,1.0506794812625178
530.0,-0.35000000000004206,0.7046880897186838,0.41906754859331685,0.0,0.0,0.4286476691652052,2.143238345826028,0.0010949040067828402,0.69991,1.0444920486370421
531.0,-0.34500000000004205,0.7082203534677702,0.41198991966771836,0.0,0.0,0.422265936780373,2.1113296839018667,0.001073223454875891,0.69991,1.038360702283029
532.0,-0.34000000000004205,0.7117703227625798,0.4049475905636528,0.0,0.0,0.41597921601268295,2.0798960800634165,0.0010519722066595649,0.69991,1.0322850491801765
533.0,-0.33500000000004204,0.7153380863525298,0.39794038522252584,0.0,0.0,0.40978609232344126,2.0489304616172084,0.0010311417613512446,0.69991,1.0262646987501163
534.0,-0.33000000000004204,0.718923733431896,0.39096812846383866,0.0,0.0,0.40368517223369166,2.0184258611684602,0.0010107237864950866,0.69991,1.0202992628290726
535.0,-0.32500000000004203,0.7225273536420418,0.3840306459808096,0.0,0.0,0.3976750830106766,1.988375415053385,0.0009907101146289271,0.69991,1.0143883556407594
536.0,-0.32000000000004203,0.7261490370736604,0.3771277643360149,0.0,0.0,0.3917544723589668,1.958772361794836,0.0009710927400171889,0.69991,1.0085315937695127
